place,title,time,pay,date
인천 미추홀,교촌치킨 주안2호점,17:00~00:00,"시급11,000",7시간전
인천 미추홀,교촌치킨 주안2호점,18:00~01:00,"시급9,000",7시간전
서울 마포구,교촌치킨 신수,18:00~23:00,"시급11,000",7시간전
서울 마포구,교촌치킨 신수,18:00~23:00,"시급11,000",7시간전
대전 서구,교촌치킨 도안2호,17:00~23:00,"시급8,590",7시간전
대구 달서구,교촌치킨 대구 송현,17:00~24:00,"시급9,000",7시간전
경기 여주시,교촌치킨 여주대점,17:00~24:00,"시급9,000",7시간전
광주 북구,교촌치킨 광주 전남대,18:00~01:30,"시급8,590",7시간전
서울 전체,교촌치킨 서울시청,11:30~23:30,"월급3,000,000",7시간전
대전 서구,교촌치킨 도안2호,18:00~22:00,"시급8,590",7시간전
경기 고양시,교촌치킨 행신역점,17:00~23:30,"시급10,000",7시간전
서울 도봉구,교촌치킨 쌍문1호,12:00~20:00,"시급8,590",7시간전
서울 도봉구,교촌치킨 쌍문1호,12:00~20:00,"시급8,590",7시간전
서울 도봉구,교촌치킨 쌍문1호,12:00~20:00,"시급8,590",7시간전
서울 도봉구,교촌치킨 쌍문1호,17:00~23:00,"시급8,590",7시간전
서울 도봉구,교촌치킨 쌍문1호,17:00~23:00,"시급8,590",7시간전
부산 기장군,교촌치킨 정관2호,17:00~23:00,"시급9,000",7시간전
광주 북구,교촌치킨 광주 전남대,18:00~01:30,"시급8,590",7시간전
서울 양천구,교촌치킨 서울서부신월1호점,18:00~24:00,"시급10,000",7시간전
서울 종로구,교촌치킨 종로1호,11:00~23:00,"월급3,100,000",7시간전
경기 이천시,교촌치킨 이천관고점,16:00~24:30,"시급9,000",7시간전
경기 이천시,교촌치킨 이천관고점,17:00~22:00,"시급9,000",7시간전
울산 전체,교촌치킨 울산 태화점,18:00~24:00,"시급10,000",7시간전
서울 광진구,교촌치킨 자양2호,17:00~23:00,"시급9,000",7시간전
서울 중랑구,교촌치킨 서울 신내1호,18:00~24:00,"시급9,000",7시간전
서울 동대문,교촌치킨 청량리역점,06:00~01:00,"시급10,000",7시간전
경남 양산시,교촌치킨 증산점,17:00~24:00,"시급10,000",7시간전
경남 양산시,교촌치킨 증산점,17:00~24:00,"시급10,000",7시간전
서울 동대문,교촌치킨 청량리역점,06:00~01:00,"시급10,000",7시간전
서울 동대문,교촌치킨 청량리역점,06:00~01:00,"시급10,000",7시간전
서울 동작구,교촌치킨 신길1호,18:00~24:00,"시급11,000",7시간전
서울 동작구,교촌치킨 신길1호,18:00~24:00,"시급11,000",7시간전
경남 양산시,교촌치킨 증산점,17:00~24:00,"시급10,000",7시간전
서울 동작구,교촌치킨 신길1호,18:00~24:00,"시급11,000",7시간전
대구 남구,교촌치킨 앞산,18:00~01:00,"시급8,700",7시간전
대구 수성구,교촌치킨 파동,18:00~23:00,"시급9,000",7시간전
경기 김포시,교촌치킨 김포 통진1호,18:00~24:00,"시급13,000",7시간전
광주 서구,교촌치킨 화정2호,17:00~24:00,"시급9,500",7시간전
대구 달성군,교촌치킨 옥포,18:00~23:00,"시급8,590",7시간전
인천 연수구,교촌치킨 인천 선학연수3호,18:00~01:00,"시급10,000",8시간전
인천 연수구,교촌치킨 인천 선학연수3호,18:00~24:00,"시급8,590",8시간전
충북 청주시,교촌치킨 청주 복대1호,17:30~24:00,"시급9,000",8시간전
충북 청주시,교촌치킨 청주 복대1호,17:30~23:30,"시급9,000",8시간전
서울 도봉구,교촌치킨 서울 창3동,17:00~24:00,"시급10,500",8시간전
대전 유성구,교촌치킨 도안1지구,13:00~22:00,"시급11,000",8시간전
서울 강동구,교촌치킨 서울동부 명일1호점,12:00~24:00,"월급3,000,000",8시간전
서울 종로구,교촌치킨 서울 숭인,18:00~06:00,"월급3,500,000",8시간전
서울 종로구,교촌치킨 서울 숭인,18:00~06:00,"월급3,500,000",8시간전
대구 남구,교촌치킨 앞산,18:00~01:00,"시급8,700",8시간전
충북 청주시,교촌치킨 오송점,14:30~24:30,"월급2,400,000",8시간전
부산 해운대,교촌치킨 부산 우동1호,17:00~24:00,"시급9,600",8시간전
광주 서구,교촌치킨 화정1호점,18:00~24:00,"시급9,000",8시간전
광주 서구,교촌치킨 화정1호점,18:00~24:00,"시급9,000",8시간전
울산 전체,교촌치킨 울산 태화점,18:00~24:00,"시급10,000",8시간전
경기 남양주,교촌치킨 다산신도시1호점,17:30~24:00,"시급9,000",8시간전
광주 서구,교촌치킨 화정1호점,18:00~24:00,"시급9,000",8시간전
광주 서구,교촌치킨 화정1호점,18:00~24:00,"시급9,000",8시간전
광주 서구,교촌치킨 화정1호점,12:00~24:00,"월급3,000,000",8시간전
울산 남구,교촌치킨 울산 무거1호,시간협의,"시급10,000",8시간전
대구 북구,교촌치킨 학정,18:00~23:00,"시급9,000",8시간전
서울 전체,교촌치킨 서울시청,11:30~23:30,"월급3,000,000",8시간전
서울 전체,교촌치킨 서울시청,11:30~23:30,"월급3,000,000",8시간전
경기 남양주,교촌치킨 남양주 도농1호,18:00~23:00,"시급12,000",11시간전
서울 전체,교촌치킨 서울 신촌,14:00~02:00,"월급3,100,000",14시간전
서울 마포구,교촌치킨 서울 아현점,12:00~24:00,"월급3,200,008",14시간전
부산 금정구,교촌치킨 부산대,18:00~21:00,"시급8,600",15시간전
경기 수원시,교촌치킨 율전1호,18:00~21:00,"시급12,000",16시간전
경기 수원시,교촌치킨 율전1호,18:00~24:00,"시급9,000",16시간전
경기 김포시,교촌치킨 김포 고촌,18:00~24:00,"시급9,000",16시간전
서울 구로구,교촌치킨 천왕역,17:00~24:00,"시급10,000",17시간전
경기 부천시,교촌치킨 천왕역,17:00~24:00,"시급10,000",17시간전
경기 이천시,교촌치킨 이천 이천1호,15:00~23:00,"시급11,000",17시간전
전남 순천시,교촌치킨 전남 조례,18:00~00:00,"시급10,000",18시간전
대전 전체,교촌치킨 대사부사점,17:00~24:00,"시급10,000",18시간전
대전 전체,교촌치킨 대사부사점,17:00~24:00,"시급10,000",18시간전
대구 달서구,교촌치킨 대구 송현,17:00~24:00,"시급9,000",18시간전
